NIV_EDUC_EUN,NIV_EDUC_MED,NIV_EDUC_TEC,NIV_EDUC_UNV,CIUDAD_ANGOL,CIUDAD_ANTOFAGASTA,CIUDAD_ARICA,CIUDAD_AYSEN,CIUDAD_CALAMA,CIUDAD_CALBUCO,CIUDAD_CALDERA,CIUDAD_CASTRO,CIUDAD_CHILLAN,CIUDAD_CHUQUICAMATA,CIUDAD_CONCEPCION,CIUDAD_COPIAPO,CIUDAD_COQUIMBO,CIUDAD_CORONEL,CIUDAD_COYHAIQUE,CIUDAD_CURICO,CIUDAD_EL SALVADOR,CIUDAD_HIJUELAS,CIUDAD_HUASCO,CIUDAD_IQUIQUE,CIUDAD_LA CALERA,CIUDAD_LA CRUZ,CIUDAD_LA SERENA,CIUDAD_LINARES,CIUDAD_LLANQUIHUE,CIUDAD_LLO-LLEO,CIUDAD_LONCOCHE,CIUDAD_LOS ANDES,CIUDAD_LOS ANGELES,CIUDAD_LOS LAGOS,CIUDAD_LOS VILOS,CIUDAD_MACHALI,CIUDAD_MELIPILLA,CIUDAD_OSORNO,CIUDAD_OVALLE,CIUDAD_PALENA,CIUDAD_PANGUIPULLI,CIUDAD_PARRAL,CIUDAD_PENCO,CIUDAD_PETORCA,CIUDAD_PUERTO MONTT,CIUDAD_PUERTO OCTAY,CIUDAD_PUERTO VARAS,CIUDAD_PUNTA ARENAS,CIUDAD_QUILLOTA,CIUDAD_QUILPUE,CIUDAD_RANCAGUA,CIUDAD_RENGO,CIUDAD_SAN ANTONIO,CIUDAD_SAN CLEMENTE,CIUDAD_SAN ESTEBAN,CIUDAD_SAN FELIPE,CIUDAD_SAN FERNANDO,CIUDAD_SAN PEDRO,CIUDAD_SANTA CRUZ,CIUDAD_SANTIAGO,CIUDAD_STO DOMINGO,CIUDAD_TALAGANTE,CIUDAD_TALCA,CIUDAD_TALCAHUANO,CIUDAD_TEMUCO,CIUDAD_TOCOPILLA,CIUDAD_VALDIVIA,CIUDAD_VALLENAR,CIUDAD_VALPARAISO,CIUDAD_VILLARRICA,CIUDAD_VINA DEL MAR,CIUDAD_VLLA ALEMANA,EDAD,M_MOROSO,D_Julio_log,D_Junio_log,Promedio_Deuda,Ratio_Morosidad,Renta_Edad,Endeudamiento_Total,Deuda_Renta,Variabilidad_Deuda,FUGA
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,1.0,5.484796933490655,10.986969282777263,39891.142857142855,0.25,8.767441860465116,279238,740.684350132626,82286.55975396503,fuga
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,1.0,7.505492274737424,14.112925610917673,290440.28571428574,0.16666666666666666,33155.4,2033082,1.3626618891643594,492354.16941388656,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,1.0,4.61512051684126,9.336356092559043,24745.14285714286,0.3333333333333333,15715.333333333334,173216,0.40822598358762613,60571.2024189399,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33,2.0,7.136483208590247,0.0,64764.142857142855,0.4,6687.393939393939,453349,2.0542902974388717,159719.0529830725,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,5.8805329864007,12.039179457013438,135301.0,0.2,12666.8,947107,1.4954163640382734,287042.18483235757,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,5.902633333401366,0.0,106026.42857142857,0.5,21783.020833333332,742185,0.7098275128277471,280358.6455285784,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,0.0,0.0,0.0,123894.42857142857,0.0,27827.891891891893,867261,0.8423019098085529,314290.8289964658,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,3.0,5.262690188904886,13.388368697484111,96197.85714285714,0.75,9246.966666666667,673385,2.4274086276941267,245349.64202163176,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60,1.0,2.995732273553991,0.0,16235.0,0.5,9997.95,113645,0.18944717000318398,42945.39490640023,no fuga
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,2.0,6.796823718274855,13.678649055244385,126852.14285714286,0.5,17466.674418604653,887965,1.1822713552852142,328663.9012651215,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41,1.0,2.1972245773362196,7.118826249062078,1208.7142857142858,0.25,25896.975609756097,8461,0.007968724099998494,2667.9327024424556,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,1.0,5.53338948872752,9.969088009620076,73522.71428571429,0.25,7083.88679245283,514659,1.370793669395865,179850.0921237039,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,2.0,2.3978952727983707,14.338649658746816,280505.28571428574,0.5,129.63829787234042,1963537,322.2611193172493,627582.7206503575,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,2.0,7.083387847625295,11.430239266351274,66485.42857142857,0.5,22487.295454545456,465398,0.4703645795959537,139039.8604655719,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45,1.0,1.3862943611198906,12.505054385595432,51945.28571428572,0.25,287.1111111111111,363617,28.143730650154797,102124.58802807853,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,5.908082938168931,0.0,30517.428571428572,0.25,15302.22,213622,0.2792039325012972,74048.39464354182,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24,1.0,1.791759469228055,0.0,34454.142857142855,0.3333333333333333,13482.875,241179,0.7453250883064628,91109.91886439253,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49,3.0,8.033009498596668,0.0,12181.42857142857,0.75,16015.265306122448,85270,0.10865908546437837,27686.07702954166,no fuga
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49,2.0,7.738052297689316,8.959954084268098,5701.0,0.4,6234.142857142857,39907,0.1306400238318935,10757.093318674271,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,7.820439515262181,0.0,90368.28571428571,0.5,777.325,632578,20.344707812047726,237995.83273782636,fuga
